[1016.164306640625, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.16455078125, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.168212890625, nan, 39.74833679199219, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 38.917884826660156]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.168212890625, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16748046875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16796875, nan, 39.626163482666016, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.6473503112793]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.16796875, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.168212890625, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.168212890625, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
[1016.168212890625, nan, 39.64361572265625, '17:42:51', 0.0, nan, nan, nan, 0.0, 39.82622146606445]
